INSTITUTE NAME,EIIN,INSTITUTE_TYPE,DIVISION_ID,DIVISION,DISTRICT_ID,DISTRICT,THANA_ID,THANA,UNION_ID,UNION_NAME,MAUZA_ID,MAUZA_NAME,AREA_STATUS,GEOGRPYCAL_STATUS,ADDRESS,POST,MANAGEMENT_TYPE,MOBILE,STUDENT_TYPE,EDUCATION_LEVEL,AFFILIATION,MPO_STATUS
MOHAMAD PUR  MOHIUL  ULUM  DAKHIL MADRASHA,104921,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157475,RAOZAN,20157475729,PASCHIM RAOZAN(PART), RURAL,PLAIN LAND,MOHAMAD PUR,MOHAMMADPUR,NON-GOVERNMENT,1819336294,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
MOHAMMADIA  SUNIA  DAKHIL MADRASHA,104911,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463431,KACHUKHAIN, RURAL,PLAIN LAND,"MOHAMMADIA DARBAR SHARIF,KUCHOKANE,NOAPARA,RAOZAN",NOAPARA,NON-GOVERNMENT,1819172026,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
MOHAMMADIA ADARSHA DAKHIL MADRASHA,104925,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157488,URKIRCHAR,20157488696,PASCHIM GUZARA, RURAL,PLAIN LAND,PASHCHIM GUJRA,URKIRCHAR,NON-GOVERNMENT,1819940238,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MOHAMMEDPUR HIGH SCHOOL,104865,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157475,RAOZAN,20157475729,PASCHIM RAOZAN(PART), RURAL,PLAIN LAND,MOHAMMEDPUR .,MOHAMMADPUR,NON-GOVERNMENT,1819648499,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MOISHKARAM SOWADAGARPARA SAMMALINE JR.SCHOOL,134416,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157488,URKIRCHAR,20157488563,MAISKARAM, RURAL,PLAIN LAND,MOISHKARAM,URKIRCHAR,NON-GOVERNMENT,1819994695,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
NANDIPARA S.M.PILOT GIRLS HIGH SCHOOL,104862,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157405,WARD NO-05,20157405895,SULTANPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,SULTANPUR,RAOZAN,NON-GOVERNMENT,1828602155,GIRLS,Secondary ,RECOGNIZE,YES
NOAPARA DEGREE COLLEGE,104932,College,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463646,NOAPARA, RURAL,PLAIN LAND,NOAPARA 13 NO,GUJRA NOAPARA,NON-GOVERNMENT,1712139317,CO-EDUCATION JOINT,Degree (Honors),RECOGNIZE,YES
NOAPARA HIGH SCHOOL,104854,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463646,NOAPARA, RURAL,PLAIN LAND,NOAPARA,GUZRA NOAPARA,NON-GOVERNMENT,1819613744,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NOAPARA M.B. MOLLICK HIGH SCHOOL,104866,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463646,NOAPARA, RURAL,RIVER SIDE/CHAR,NOAPARA,GUZRA NOAPARA,NON-GOVERNMENT,1812798660,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NOAPARA MUSLIM HIGH SCHOOL,104875,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463646,NOAPARA, RURAL,PLAIN LAND,NOAPARA,NOAPARA,NON-GOVERNMENT,1817785015,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NORTH GUJRA HIGH SCHOOL,104882,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157431,PURBA GUZARA,20157431961,UTTAR GUJARA, RURAL,HAOUR/BIL,NORTH GUJRA,THAKURBARI,NON-GOVERNMENT,1819035950,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NORTH SARTHA DARGAH HIGH SCHOOL,104873,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157444,HALADIA,20157444331,HALADIA, RURAL,PLAIN LAND,NORTH SARTHA,NORTH SARTA,NON-GOVERNMENT,1825173391,C0-EDUCATION SEPARATE,Secondary ,RECOGNIZE,YES
PANCH KHAIN DARGHA DOCTOR MOHAMMED MEYA CHY (JUNIR) HIGH SCHOOL,131367,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157411,BAGOAN,20157411679,PANCHKHAIN, RURAL,PLAIN LAND,PANCH KHAIN,DEOWAN PUR,NON-GOVERNMENT,1811681448,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
PANCHKHAIN  BAGOAN SAMMILANI HIGH SCHOOL,104896,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157411,BAGOAN,20157411679,PANCHKHAIN, RURAL,PLAIN LAND,PANCHKHAIN,DEWANPUR,NON-GOVERNMENT,1817225135,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
PANCHKHAIN  MUHI  ULUM  DAKHIL  MADRASHA,104926,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157411,BAGOAN,20157411679,PANCHKHAIN, RURAL,PLAIN LAND,PANCHKHAN,DARGABARI,NON-GOVERNMENT,1815952087,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
PASCHIM ANDHAR MANIK GUZARA RAMMOHAN HIGH SCHOOL,104883,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157431,PURBA GUZARA,20157431016,ANDHARMANIK, RURAL,PLAIN LAND,PASCHIM ANDHAR MANIK,RAGHUNANDANHAT,NON-GOVERNMENT,1811200715,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
PASCHIM BINAJURI HIGH SCHOOL,104900,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157412,BINAJURI,20157412082,BINAJURI, RURAL,PLAIN LAND,PASCHIM BINAJURI,BINAJURI,NON-GOVERNMENT,1815611051,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
PURBA GUJRA HIGH SCHOOL,104889,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157431,PURBA GUZARA,20157431795,PURBA GUZARA, RURAL,PLAIN LAND,PURBA GUJRA,PURBA GUZRA,NON-GOVERNMENT,1832083943,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
QUEPARA GIRLS HIGH SCHOOL,104871,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157411,BAGOAN,20157411033,BAGOAN, RURAL,PLAIN LAND,"14,BAGIAN",QUEPARA,NON-GOVERNMENT,1817704202,GIRLS,Secondary ,RECOGNIZE,YES
QUEPARA J. C. SEN A & I INSTITUTION,104861,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157411,BAGOAN,20157411033,BAGOAN, RURAL,RIVER SIDE/CHAR,QUEPARA,QUEPARA,NON-GOVERNMENT,1815958470,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
RAOZAN  MOHILA  MADRASHA,104927,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157409,WARD NO-09,20157409750,PASCHIM RAOZAN (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,PASCHIM   RAOZAN,FAKIR TAKIYA,NON-GOVERNMENT,1817770738,GIRLS,Dakhil,RECOGNIZE,YES
RAOZAN ARYAMITREYA INSTITUTION,104863,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157475,RAOZAN,20157475729,PASCHIM RAOZAN(PART), RURAL,PLAIN LAND,PASCHIM RAOZAN,RAMZAN ALI HAT,NON-GOVERNMENT,1718312111,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
RAOZAN COLLEGE,104931,College,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157406,WARD NO-06,20157406895,SULTANPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,SULTANPUR,RAOZAN,NON-GOVERNMENT,1711237236,CO-EDUCATION JOINT,Degree (Honors),RECOGNIZE,YES
RAOZAN DARUL ISLAM FAZIL MADRASAH,104912,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157407,WARD NO-07,20157407895,SULTANPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,MADRASAH SOROK,RAWZAN,NON-GOVERNMENT,1814075372,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
RAOZAN R.R.A.C MODEL HIGH SCHOOL,131309,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157407,WARD NO-07,20157407829,SHAHNAGAR,UPZILA SADAR MUNICIPALITY,PLAIN LAND,SHANAGAR,RAOZAN,NON-GOVERNMENT,1815666981,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
RAOZAN SALAMATULLAH HIGH SCHOOL,104879,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157407,WARD NO-07,20157407895,SULTANPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,SULTANPUR,RAOZAN,NON-GOVERNMENT,1558317320,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
RAOZAN SURESH VIDYAYATTAN,104886,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157408,WARD NO-08,20157408729,PASCHIM RAOZAN (PART),OTHER MUNICIPALITY AREA,PLAIN LAND,PASCHIM RAOZAN(PART),FAKIR TAKIA,NON-GOVERNMENT,1817765877,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
SAJINA CHOWDHURY HIGH SCHOOL,131276,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157406,WARD NO-06,20157406895,SULTANPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,SULTANPUR,RAOZAN,NON-GOVERNMENT,1835624319,CO-EDUCATION JOINT,Junior Secondary,NONE,NO
SOUTH  KADALPUR JUNIOR HIGH SCHOOL,104902,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157450,KADALPUR,20157450447,KADALPUR, RURAL,PLAIN LAND,KADAL PUR,KADALPUR,NON-GOVERNMENT,1553112319,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
SOUTH GOHIRA KHAN SAHEB A KARIM HIGH SCHOOL,131483,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157402,WARD NO-02,20157402298,GOHIRA (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,SOUTH GOHIRA,GAHIRA,NON-GOVERNMENT,1819978405,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
SOUTH NOAPARA HIGH SCHOOL,104901,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157463,NOA PARA,20157463132,CHHAMIDER KHOANG, RURAL,PLAIN LAND,NOAPARA,GUJRA NOAPARA,NON-GOVERNMENT,1816175065,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
SULTANPUR HIGH SCHOOL,104856,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157404,WARD NO-04,20157404895,SULTANPUR (PART),METROPOLITAN,PLAIN LAND,JOGOTDHOR ROAD,JANALIHAT,NON-GOVERNMENT,1816306545,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
UNSATTOR PARA HIGH SCHOOL,104880,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157469,PAHARTALI,20157469928,UNSATTAR PARA, RURAL,PLAIN LAND,UNSATTOR PARA,UNASATTARPARA,NON-GOVERNMENT,1814324519,C0-EDUCATION SEPARATE,Secondary ,RECOGNIZE,YES
URKIRCHAR  HIGH  SCHOOL,104855,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157488,URKIRCHAR,20157488945,URKIRCHAR, RURAL,PLAIN LAND,URKIRCHAR,URKIRCHAR,NON-GOVERNMENT,1911507477,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
URKIRCHAR MOHAMMADIA GAUSIA SUNNIA SENIOR MADRASHA,104913,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157488,URKIRCHAR,20157488945,URKIRCHAR, RURAL,PLAIN LAND,URKIRCHAR,URKIRCHAR,NON-GOVERNMENT,1819615558,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
UTTAR GUZRA BAITUL ULUM DAKHIL MADRASHA,104909,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157494,PASCHIM GUZARA,20157494961,UTTAR GUZARA, RURAL,PLAIN LAND,UTTAR GUZRA,P.K. SEN HAT,NON-GOVERNMENT,1817763669,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
UTTAR SARTA GAOSIA HAFIZI ALIM MADRASHA,104906,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157444,HALADIA,20157444978,UTTAR SARTA, RURAL,PLAIN LAND,UTTAR SARTA/ABDUL KARIM ROAD,UTTAR SARTA,NON-GOVERNMENT,1818865292,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
WEST DABUA GANIPARA JUNIOR HIGH SCHOOL,131372,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157425,DABUA,20157425182,DABUA, RURAL,PLAIN LAND,WEST DABUA,JAGANNATH HAT,NON-GOVERNMENT,1818999949,CO-EDUCATION JOINT,Junior Secondary,NONE,NO
WEST DABUA GAOSIA DAKHIL MADRASAH,137023,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157425,DABUA,20157425182,DABUA, RURAL,PLAIN LAND,DABUA,JAGANNATHHAT,NON-GOVERNMENT,1814703299,CO-EDUCATION JOINT,Dakhil,PERMITTED,
WEST GOHIRA YOUNUS SUFIA CHOWDHURY PUBLIC HIGH SCHOOL,104877,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157401,WARD NO-01,20157401298,GOHIRA (PART), RURAL,PLAIN LAND,RANGAMATI,GOHIRA,NON-GOVERNMENT,1815621874,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
WEST GUZRA HIGH SCHOOL,104876,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157494,PASCHIM GUZARA,20157494696,PASCHIM GUZARA, RURAL,PLAIN LAND,WEST GUZRA,GUZRA (B.O),NON-GOVERNMENT,1815854688,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
WEST GUZRA MONIRIA DARUSSANNAH ALIM MADRASAH,104924,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157494,PASCHIM GUZARA,20157494696,PASCHIM GUZARA, RURAL,PLAIN LAND,PASCHIM GUZRA,GUZRA NOWAPARA,NON-GOVERNMENT,1819397303,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
YEASIN NARAR MODEL HIGH SCHOOL,104897,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157444,HALADIA,20157444331,HALADIA, RURAL,PLAIN LAND,YEASIN NARAR,FAKIRTILA,NON-GOVERNMENT,1817200980,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
YUNUS ALMAS SCHOOL & COLLEGE,134072,School,20,CHITTAGONG,201500%,CHITTAGONG,201574,RAOZAN,20157456,NOAJISPUR,20157456596,NADIMPUR, RURAL,PLAIN LAND,NADIMPUR,NADIMPUR,NON-GOVERNMENT,1745726150,CO-EDUCATION JOINT,Secondary ,PERMITTED,NO
ABDUL KHALEK ACADEMY,104954,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157801,WARD NO-01,20157801410,HARISHPUR (PART), RURAL,PLAIN LAND,GACHHUYA,GASUA,NON-GOVERNMENT,1829782739,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
ABUL QUASEM HAIDER MOHILA COLLEGE,104981,College,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157835,HARAMIA,20157835417,HARAMIA, RURAL,PLAIN LAND,HARAMIA,HARAMIA,NON-GOVERNMENT,1716019541,GIRLS,Higher Secondary ,RECOGNIZE,NO
AYSHA OBAYED GIRLS HIGH SCHOOL,104940,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157820,BAURIA,20157820112,BAURIA, RURAL,PLAIN LAND,BAURIA,BAURIA,OTHERS,1815647655,GIRLS,Secondary ,RECOGNIZE,NO
AZIMPUR HIGH SCHOOL,104952,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157813,AZIMPUR,20157813048,AZIMPUR, RURAL,RIVER SIDE/CHAR,AZIMPUR,AZIZIA,NON-GOVERNMENT,1813881550,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BASHIRIA AHMADIA ALHAJ ABUBAKAR FAZIL MADRASHA,104969,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157885,RAHMATPUR,20157885722,RAHMATPUR, RURAL,RIVER SIDE/CHAR,RAHMATPUR,SANDWIP,NON-GOVERNMENT,1815125681,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
BAURIA GOLAM KHALEQUE ACADMEY,104961,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157820,BAURIA,20157820112,BAURIA, RURAL,PLAIN LAND,BAURIA,MOULVI BAZAR,NON-GOVERNMENT,1756868308,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
DWIP BANDHU MUSTAFIZUR RAHMAN HIGH SCHOOL,104958,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157820,BAURIA,20157820545,KUCHIAMORA,UPZILA SADAR MUNICIPALITY,PLAIN LAND,KUCHIAMORA,BAURIA,NON-GOVERNMENT,1819363692,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
EAST SANDWIP ENAM NAHAR GIRLS HIGH SCHOOL,104951,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157835,HARAMIA,20157835417,HARAMIA, RURAL,PLAIN LAND,HARAMIA,BOKTAR HAT,NON-GOVERNMENT,1915795502,GIRLS,Secondary ,RECOGNIZE,YES
GASUA ADARSHA HIGH SCHOOL,104953,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157830,GACHHUA,20157830401,GACHHUA, RURAL,PLAIN LAND,GACHHUA,GACHHUA,NON-GOVERNMENT,1714236741,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
GOVT. HAJI A.B. COLLEGE,104980,College,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,COASTAL AREA,MUSAPUR,SHANDIP,GOVERNMENT,1816610904,CO-EDUCATION JOINT,Degree (Honors),RECOGNIZE,NOT APPLICABLE
HAZI ABDUL MALEK ISLAMIA DAKHIL MADRASHA,104976,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157804,WARD NO-04,20157804410,HARISHPUR (PART),UPZILA SADAR MUNICIPALITY,COASTAL AREA,HARISPUR,SANDWIP,NON-GOVERNMENT,1816807906,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
JEBENNUR SULTANA HIGH SCHOOL,104950,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR, RURAL,PLAIN LAND,MUCHAPUR,ALI MIAR BAZAR,NON-GOVERNMENT,1849649130,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KALAPANIA   HIGH SCHOOL,104959,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157855,KALAPANIA,20157855481,KALAPANIA, RURAL,COASTAL AREA,KALAPANIA,BANIR HAT,NON-GOVERNMENT,1812502181,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KALAPANIA CHOWDHURY BIDDAH NEKATON,104967,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157855,KALAPANIA,20157855481,KALAPANIA, RURAL,COASTAL AREA,KALAPANIA,KALAPANIA,NON-GOVERNMENT,1817242317,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KARGIL GOVT HIGH SCHOOL,104945,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157804,WARD NO-04,20157804410,HARISHPUR (PART),UPZILA SADAR MUNICIPALITY,COASTAL AREA,HARISHPUR ,SANDWIP,GOVERNMENT,1816586091,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NOT APPLICABLE
KATGHAR  GOLAM  NABI  HIGH SCHOOL,104942,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157855,KALAPANIA,20157855481,KALAPANIA, RURAL,COASTAL AREA,KALAPANIA,AKBOR HAT,NON-GOVERNMENT,1721758247,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KATGHOR ISLAMIA FAZIL MADRASAH,104968,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157830,GACHHUA,20157830401,GACHHUA, RURAL,PLAIN LAND,GACHHUA,GASUA,NON-GOVERNMENT,1816802706,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
KAZI  AFAZ   UDDIN  ADARSHA  HIGH SCHOOL,104966,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157892,SARIKAIT,20157892337,CHAUKATALI, RURAL,RIVER SIDE/CHAR,CHAUKATALI,SHIBER HAT,NON-GOVERNMENT,1716874097,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MADHYA SONTOSHPUR M L HIGH SCHOOL ,104947,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157890,SANTOSHPUR,20157890802,SANTOSHPUR, RURAL,COASTAL AREA,SONTOSHPUR,SONTOSHPUR,NON-GOVERNMENT,1715337654,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MAIT BHANGA B.L HIGH SCHOOL,104946,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157870,MAITBHANGA,20157870593,MAITBHANGA, RURAL,PLAIN LAND,MAITBHANGA,MAIT BHANGA,NON-GOVERNMENT,1832982031,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MOGDHARA  SCHOOL AND COLLEGE,104948,School and College,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157865,MAGDHARA,20157865561,MAGDHARA, RURAL,PLAIN LAND,MOGDHARA,PALISHAR BAZAR,NON-GOVERNMENT,1814266150,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
MOMENA  SEKANDER  GOVT.  GIRLS  HIGH SCHOOL,104956,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157808,WARD NO-08,20157808450,HARAMIA (PART),UPZILA SADAR MUNICIPALITY,COASTAL AREA,HARAMIA,SANDWIP,GOVERNMENT,1815958577,GIRLS,Secondary ,RECOGNIZE,NOT APPLICABLE
MUSAPUR BODIUZZAMAN HIGH SCHOOL,104962,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR, RURAL,PLAIN LAND,MUSAPUR,OSMANIA,NON-GOVERNMENT,1715513549,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MUSAPUR HAJEE ABDUL BATEN HIGH SCHOOL,104949,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,MUSAPUR,ALIMIAR BAZAR,NON-GOVERNMENT,1732884686,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MUSAPUR SHAIKH MOHAMMAD ISLAMIA DAKHIL MADRASHA,104973,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR, RURAL,RIVER SIDE/CHAR,MUSAPUR,ALIMIAH BAZAR,NON-GOVERNMENT,1714653448,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MUSTAFIZUR RAHMAN (DEG)COLLEGE,104982,College,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157820,BAURIA,20157820112,BAURIA, RURAL,RIVER SIDE/CHAR,KUCHIAMORA,MOWLAVI BAZAR,NON-GOVERNMENT,01814-321974,CO-EDUCATION JOINT,Degree (Honors),RECOGNIZE,YES
PURBA SANDWIP MULTILATERAL HIGH SCHOOL,104944,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157808,WARD NO-08,20157808450,HARAMIA (PART),UPZILA SADAR MUNICIPALITY,COASTAL AREA,HARAMIA,BOKTAR HAT,NON-GOVERNMENT,1816823949,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
PURBA SANDWIP SHAH ALAMIA ISLAMIA DAKHIL MADRASAH,104972,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157835,HARAMIA,20157835417,HARAMIA, RURAL,PLAIN LAND,HARAMIA,BAKTARHAT,NON-GOVERNMENT,1816372442,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
PURBA SAWNDIP ISLAMIA DAKHIL MADRASHA,104977,Madrasha,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157865,MAGDHARA,20157865561,MAGDHARA, RURAL,PLAIN LAND,MAGDHARA,UTTAR MAGDHARA,NON-GOVERNMENT,1716250288,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
PURBO MAITBHANGA GOVT. PRIMARY SCHOOL,137564,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157870,MAITBHANGA,20157870593,MAITBHANGA, RURAL,PLAIN LAND,MAITBHANGA,SHIBERHAT,GOVERNMENT PRIMARY,1710936230,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
RAHAMMATPUR HIGH SCHOOL,104943,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157809,WARD NO-09,20157809780,RAHMATPUR (PART),UPZILA SADAR MUNICIPALITY,COASTAL AREA,PURASOVA,RAHAMATPUR,NON-GOVERNMENT,1816861530,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
SANDWIP ANDANDA PATHSHALA,137761,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157875,MUSAPUR,20157875657,MUSAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,COASTAL AREA,MUSAPUR,SANDWIP,NON-GOVERNMENT,1839118381,CO-EDUCATION JOINT,Junior Secondary,,NO
SANDWIP IDEAL HIGH SCHOOL,104964,School,20,CHITTAGONG,201500%,CHITTAGONG,201578,SANDWIP,20157804,WARD NO-04,20157804410,HARISHPUR (PART),UPZILA SADAR MUNICIPALITY,PLAIN LAND,HARISH PUR,SANDWIP,NON-GOVERNMENT,1819357411,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
